[*] Record ID,High impact job before?,Course,Iteration,Role,Source,Evaluation,Decision,Attendance,Project quality,High impact job after?
recZYKk4gVg0ZEQPV,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recoQSQzybS30gGnO,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rec6pvBjUNCqhPvFU,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec1x5jh5SNiic1xt,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rec9lASlCkK9G8Ywx,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recoEaUOITRMh5EJ3,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recCwb1TZZeAEXXQi,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
recsBFU5HCq0YzJ9Q,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Neutral,Reject,0%,,Unknown
rec0uEJifEUlv5Ixu,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Neutral,Reject,0%,,Unknown
recbJkdkqelm3UaV6,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recRlwUZQWLbTHmjU,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recgSvE043s3xHsdw,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recS1CjVhRoXXkwN4,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recJRWG2uLaah4Qdx,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Neutral,Reject,0%,,Unknown
recSV1Wz7RRR7TI4M,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recjapu1U1qjIWLMI,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recoyxrbnlm9FVcHy,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recnknlYh0kgloAzs,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
reccTLLMIO3Hg5wek,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recvOWe1RVPs6ZcNK,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
rech84PqTShpnTEZk,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recUYeQQOsa84B3IX,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Job Board,Neutral,Reject,0%,,Unknown
rec8zJAl81IO74Rrn,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recyv0YNB9J1nodui,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recTldsEnlpdPNsT1,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recPQoDTJjWGEwOjd,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recQsFK7WZJuDxMkH,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rechJ0imQ3ZMEwv8T,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recyvMD4DtajBZdsm,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recubsFNFV1pfOYKD,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Job Board,Neutral,Reject,0%,,Unknown
recrUTQ4pOiRYXH3V,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec8T73o1BTr6mWTv,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Neutral,Reject,0%,,Unknown
recIJ5NA9OMTUgshp,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
rec8deRAvLPQomjxz,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec82El9InvNr25CK,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Ads,TODO,Reject,0%,,Unknown
rec5uSYNslkC5UNwb,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Neutral,Reject,0%,,Unknown
recE5VlJyiD0icBOJ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recnV0dqPPHJE5Ycf,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recuUo294T2pJC1G3,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recEg4ZBnUz0yx44y,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recSqSBzaZUZWfBtV,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
reckliAiElFqsMcGS,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recqI4Iu1X0kSRQTo,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recFHxim1ehgsgBOn,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recNAXAlelEF1unxt,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Weak no,Reject,0%,,Unknown
reczCvNnQzSQ8h6xD,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recBotJ4zvUF5ORRc,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Blogs,Neutral,Reject,0%,,Unknown
recR2r4MhqQJZmVZA,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recwF1X0fo85ZT49n,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recFDecgdbVixNBhp,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recuG96gDqjOKNZSD,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recS6ABSVvfdxqjbo,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
recnNQabHYaK54E8i,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Weak no,Reject,0%,,Unknown
recWQlsBjcRZ9qykQ,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
reckUPMbj6wQrz9So,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recy8HGSsMYN5YOmL,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recFqKh0AfdS018n4,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rec6tAuCjp2QCOInp,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
rec2uyNZumBPyGADY,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recjhSVCTfFgxeONo,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recqmRiSEPiUVnyLd,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recmWcoZAcWiksima,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
recic7RI0ZLH3Ja2o,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
recJpQbX5wmKbCGeM,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
recOQpDYNGz8SrbAs,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec4qcYHIMBEp417n,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recU4bXYAm3Ukwpg4,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Communities,Strong no,Reject,0%,,Unknown
recTdM155Jl6lsNVP,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recMw83K3ketxFlXu,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rec35O2zfFqEIHFgN,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recQeUZtKWZTx6D9L,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec9GKAu6KPqs7Vxn,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
reckcaJo969mGpc06,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recBusHuQs7VcqGD0,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec4ZJWrFTF9470oX,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recLakQyR2uEJpmvx,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recr1vINJ96nFtf9a,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recpoM3dzVWh5tECm,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
reczLn1FHwBSCRi8U,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Weak no,Reject,0%,,Unknown
rec3hFl2Sp6mPmlHg,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recgmr5ROqDb6MuOC,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recy6iDM6zeCqJac6,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recEnfthzrnHb5hBB,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
recNX89bYEurnqRuz,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Other,TODO,Reject,0%,,Unknown
recIKGTWJLofqMEaZ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
receGiQz0dhcpZZOn,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recCBAERsoTyYxW99,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Weak no,Reject,0%,,Unknown
recde8MpmvMsTUO3p,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Communities,Neutral,Reject,0%,,Unknown
recBTIop1CZl1x6VZ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recDgHKPbKeqp2HPo,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Unknown,Strong no,Reject,0%,,Unknown
reclYO2oauYTgYoVg,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recBuX7FbX4OvrqBM,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
reclUsHP8HTbKBjx7,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recsG9sPcURoXWyK4,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recCI0kY0y01iHy68,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
reccrVV1mt6y8XPGw,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
rec91q86ccXHkFxXJ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recjKklGa4Y7eXKua,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recADHAtJRT31CTcS,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recjhJMnSOc5k2oxt,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
rechHpzmAMF4DWm15,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recswANm2cH573fve,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Weak no,Reject,0%,,Unknown
recW0L1WhzCazo1yU,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recGm5cSf9XNMaPJH,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Weak yes,Reject,0%,,Unknown
recHHwZWCBAlsFUAp,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Weak no,Reject,0%,,Unknown
rec2VbC3eDnvh5Mtm,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Neutral,Reject,0%,,Unknown
rec9IBDc1BVTRId6v,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recVlltH39J02Enx0,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recooB5j0fsNXLANh,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
reciHI0eUJeKdWf2n,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
recyrC9buABIlB8ey,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
recfgzWqwwvUaSVea,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recq37Q18SdTfEgH0,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recXn4ZIzdm8Nlltu,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec1JRfu34MGd7Ldl,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
rec9I4HupCxB0XTqo,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recVzZTtfdPdfFteq,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recZU06pYK0gnebmJ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Blogs,Weak no,Reject,0%,,Unknown
recgib7QYXGszcIyI,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Weak no,Reject,0%,,Unknown
recHvAzzMJEUn6zvs,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Blogs,Weak no,Reject,0%,,Unknown
recY3VwnZO84Umiw1,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recFQxt2gBlX4OgrA,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recmSbmrslmydBM1Z,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
recWtG8sD8Ten2xuR,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rechVzvLSPcRip5em,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recq8D6VH1nqmGXdU,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recTpc02gKyVgldLm,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Communities,Weak no,Reject,0%,,Unknown
reclFGTjevzuN5x6T,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recqqxoLJKBcrnI0L,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recOYFQbpqLbFexRw,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Ads,TODO,Reject,0%,,Unknown
recschdSqDuozu8fn,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Other,TODO,Reject,0%,,Unknown
recogKKU2lu5y4XM7,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recUFM49xkMvPFuZD,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
rectG1LJcD7SEzikl,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recRSN3yFgEk8Qa0A,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recAw5cn7fOrFMI5A,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recSkS1qyp8FZWQD3,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recv3NmQNdYrwuzJI,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Neutral,Reject,0%,,Unknown
recZBq44bFT9MDaQT,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recX46TBWxcK40Zqq,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Job Board,Neutral,Reject,0%,,Unknown
recNYDjXfvC4j6yzV,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
rec9qNqy5mbKbwmDm,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
recO8M53UIlY11HRh,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recoKHRZkef8Dgf67,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Neutral,Reject,0%,,Unknown
recrfc9EjHZO6qJEF,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recsX5wLECjrDklgz,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Job Board,TODO,Reject,0%,,Unknown
recTwVqIlO3p8b4bP,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recap07KtSf8Pfswc,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rec3fH0zYmMBhnzDM,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recE88io0nZy6XAFT,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Weak no,Reject,0%,,Unknown
recZbkDoUY8GX4ggV,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Communities,TODO,Reject,0%,,Unknown
reczUCeDyBVNDuJZ5,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recsrv8GDapIa73i9,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recDvWC22mQaAA6qX,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recFiN4gdG49vcQBT,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recXY6LpXcpjRTGD1,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Job Board,Strong no,Reject,0%,,Unknown
recn0yL6yiLPLZ935,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
recOZiTuGNjdpvqMy,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Job Board,TODO,Reject,0%,,Unknown
recQs4OKKWX9MpBuE,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Job Board,Strong no,Reject,0%,,Unknown
rec4KL1d1T6LVF95x,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rec35ndtjpEAVTgo7,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
rec6bLMFfNAEdsfyo,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
reclOcoOK2kCcVhKj,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recs4WD7sDtNsHcpe,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recbe4Rycy5TqHQaD,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
recB4Ttl8eU9wzVSg,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
reci0YjXOTxznTAwR,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
reczKm6zxSUdqqfiv,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recNcw9qI7lOAPSkM,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recPS2oBEsvkITBkY,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
recFsP3G5Xgic9kY3,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
